gender,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,passed_course,assess_score_1,assess_score_2,assess_score_3,assess_score_4,assess_score_5
1,3,5,0,0,120,0,1,78,0,42,100,78
0,2,6,0,0,30,0,1,89,72,57,55,88
1,3,7,0,0,60,0,0,44,72,71,56,71
1,1,6,1,0,60,0,1,67,88,89,73,60
1,3,9,0,0,90,0,0,78,48,67,29,35
1,3,1,0,0,150,0,1,100,86,69,57,50
1,3,1,1,0,60,0,1,100,98,97,97,100
1,3,2,0,0,60,0,1,89,90,82,79,88
1,3,3,0,0,150,0,0,70,70,88,92,83
1,3,3,0,0,120,0,1,100,94,97,97,96
1,2,3,1,0,120,0,1,100,98,94,93,81
1,2,6,0,0,60,0,1,89,100,94,86,98
1,3,9,0,0,120,0,1,100,90,93,75,92
1,1,2,0,0,120,0,1,100,92,93,86,92
0,1,2,1,0,60,1,1,100,100,96,93,96
1,2,6,0,0,30,0,1,78,68,83,80,77
0,3,9,0,0,150,0,1,78,78,86,64,75
1,1,1,0,0,90,0,1,78,50,81,94,79
1,2,0,0,0,105,1,0,78,62,83,34,58
1,2,7,0,0,60,0,1,78,84,80,75,72
1,3,3,1,0,90,0,1,100,100,100,95,96
1,1,3,0,0,120,0,1,78,34,56,48,45
1,3,7,0,0,60,0,1,89,92,94,91,85
1,3,8,0,0,120,0,1,67,82,49,68,76
0,2,5,2,0,60,0,1,100,100,100,96,100
0,2,6,0,0,120,0,1,89,92,91,80,56
1,3,5,0,0,120,0,1,89,78,71,74,65
0,3,9,0,0,120,1,1,89,88,94,79,82
1,2,7,0,0,30,0,1,100,82,93,83,69
0,3,0,0,0,120,0,1,80,78,61,56,54
1,3,0,0,0,90,0,1,100,100,98,96,79
0,3,5,0,0,60,0,1,100,98,100,91,98
1,2,9,2,0,30,0,1,100,96,100,98,98
1,2,8,2,0,30,0,1,100,98,100,100,100
1,3,6,0,0,120,0,1,100,100,94,98,90
1,4,9,0,0,30,0,1,89,82,86,86,73
1,1,0,0,0,90,0,1,89,90,86,83,84
1,0,2,0,0,120,0,0,56,70,48,40,35
0,3,9,0,0,120,0,1,78,90,81,85,96
1,3,7,0,0,120,0,1,89,88,72,80,77
1,3,0,0,0,120,0,1,100,96,94,87,92
1,3,1,0,0,30,1,0,100,96,98,67,98
1,3,6,0,0,120,0,1,78,96,74,71,88
0,3,4,0,0,180,0,0,40,40,23,41,27
1,2,3,1,0,90,0,1,89,100,94,97,98
1,2,8,0,0,120,0,1,89,94,73,97,100
0,3,1,0,0,90,0,1,100,82,94,82,88
1,2,8,0,0,60,0,1,100,84,81,83,69
0,3,5,1,0,90,0,1,100,96,97,96,96
1,1,8,0,0,120,0,1,44,82,58,72,85
0,3,5,0,0,60,0,1,100,81,58,81,69
1,3,2,0,0,150,0,1,89,98,86,91,83
1,2,6,0,0,30,0,0,67,90,78,76,73
0,3,8,0,0,150,0,1,89,86,78,81,72
1,1,1,1,0,90,0,1,100,98,89,78,79
0,3,2,0,0,60,0,1,89,96,89,94,92
1,3,8,1,0,60,0,1,67,40,82,63,59
0,3,4,0,0,120,0,0,78,36,35,21,38
1,3,2,0,0,120,0,1,78,80,98,79,92
1,2,7,2,0,120,0,1,100,100,100,96,100
1,3,2,0,0,120,0,0,22,6,24,13,9
1,1,1,1,0,60,0,0,100,98,94,73,94
1,4,4,1,0,90,0,1,100,96,100,87,100
0,3,4,0,0,30,0,1,67,68,80,71,79
1,2,4,0,0,60,0,1,100,94,93,96,96
0,3,8,0,0,30,0,1,89,76,62,84,63
0,3,8,0,0,120,1,1,100,96,100,93,100
0,2,2,0,0,30,0,1,100,92,80,70,71
1,3,9,0,0,120,0,1,100,98,94,96,96
1,2,8,0,0,30,0,1,67,84,59,59,69
1,3,3,0,0,120,0,1,89,90,80,73,56
0,1,1,1,0,90,0,0,100,86,84,80,69
1,1,4,1,0,60,0,1,67,92,95,89,63
1,1,0,0,0,60,1,1,100,98,95,100,96
1,3,8,0,0,90,0,1,100,96,98,83,96
0,3,8,0,0,30,0,1,67,94,87,89,83
1,3,1,0,0,120,0,0,100,90,100,64,92
1,2,3,0,0,120,0,1,89,100,100,97,100
1,3,8,0,0,60,0,0,100,84,67,75,65
1,3,9,0,0,120,0,1,100,72,92,84,90
1,2,2,1,0,60,0,1,100,80,67,74,59
1,3,2,1,0,120,0,1,100,100,100,100,96
1,3,1,0,0,120,0,1,100,94,80,72,98
0,3,5,0,0,120,1,1,100,96,100,97,96
1,3,2,0,0,60,0,0,100,44,72,0,75
1,2,9,0,0,60,0,1,100,94,98,98,98
1,2,8,1,0,120,0,0,100,98,87,98,81
0,3,7,0,0,60,0,1,100,100,100,98,92
1,3,0,1,0,90,1,1,100,100,100,98,100
1,3,8,0,0,90,0,1,67,92,93,98,96
0,3,1,0,0,150,1,0,70,85,30,58,24
1,1,9,1,0,120,0,0,72,82,59,76,75
1,2,9,2,0,60,0,1,89,98,100,99,100
1,2,4,1,0,30,0,1,67,96,100,98,96
0,2,0,0,0,120,0,0,67,90,83,79,67
1,2,8,2,0,30,0,1,78,94,87,88,88
1,1,5,2,0,30,0,0,67,68,80,56,56
1,2,9,2,0,60,0,1,89,94,98,86,96
1,3,8,1,0,60,0,1,89,74,94,93,98
1,3,4,1,0,60,0,0,67,69,86,65,69
1,3,8,1,0,60,0,1,100,92,94,84,90
0,2,4,1,0,90,0,1,95,95,90,98,81
1,2,3,1,0,60,0,1,89,90,100,81,79
1,3,6,1,0,240,0,1,100,98,100,95,98
1,2,7,1,0,30,0,1,100,80,94,74,79
1,3,9,1,0,60,0,0,100,94,100,44,8
0,2,2,1,0,30,0,0,66,76,81,72,52
1,2,8,1,0,60,0,1,89,88,100,100,100
1,2,8,1,0,120,0,1,100,98,98,92,96
1,2,4,1,1,60,0,0,74,84,75,66,89
1,2,6,1,0,60,0,1,78,92,94,94,96
1,3,7,1,0,120,0,1,89,100,93,98,77
1,1,8,1,0,90,0,1,67,90,87,91,85
1,3,2,1,0,30,0,1,80,88,92,68,70
1,3,9,1,0,60,0,0,92,90,72,59,85
0,1,8,1,0,90,0,1,79,96,33,78,78
1,2,3,1,0,60,0,1,89,92,92,75,88
1,1,1,1,0,60,0,0,84,85,95,82,86
1,1,8,1,0,60,0,0,67,58,23,40,48
1,3,1,1,0,30,0,1,78,72,83,92,46
1,3,7,1,0,150,0,1,89,96,89,67,67
1,2,8,2,0,60,0,1,89,100,89,84,96
1,2,7,2,0,60,0,1,89,98,92,88,70
0,2,0,1,0,210,0,1,100,100,100,93,96
1,3,8,1,0,45,0,1,89,98,97,92,100
1,2,9,1,0,90,0,0,78,52,81,16,56
1,2,3,1,0,30,0,0,100,76,100,76,69
1,3,3,1,0,70,0,1,100,90,89,81,96
1,2,8,1,0,30,0,1,100,94,97,94,96
1,3,7,1,0,60,1,0,86,88,36,60,71
1,1,1,1,0,60,0,1,100,82,80,85,85
0,3,2,1,0,30,0,1,78,92,94,85,92
1,3,6,0,0,60,0,1,78,98,100,94,83
0,3,5,1,0,150,0,1,89,92,59,73,60
0,2,4,1,0,30,0,1,56,76,70,53,73
1,2,4,1,0,120,0,1,89,100,94,99,88
1,2,4,1,0,30,0,1,78,84,85,78,88
0,1,8,0,0,90,0,1,100,100,94,100,98
1,2,8,1,0,30,0,1,100,100,98,77,100
1,3,4,1,0,60,0,1,78,92,87,87,83
0,1,8,0,0,120,0,1,100,98,100,96,96
0,3,5,1,0,60,0,1,89,98,87,98,100
1,1,4,1,0,30,0,1,11,70,33,50,55
1,3,6,1,0,60,0,1,78,96,92,86,85
1,2,5,2,0,60,0,1,89,98,94,97,79
1,2,0,1,0,30,0,1,89,100,100,97,96
1,3,9,1,0,30,0,0,44,14,65,28,61
1,1,1,1,0,30,0,1,78,96,89,88,73
1,3,4,0,0,60,0,1,100,98,100,90,92
1,4,1,1,0,60,0,1,89,98,96,94,94
1,3,3,1,0,60,0,1,100,96,94,89,98
1,2,3,0,0,60,0,1,89,96,80,77,52
1,1,9,1,0,90,0,0,89,76,80,51,75
0,3,3,1,0,30,0,1,89,88,51,69,47
1,3,5,0,0,60,0,1,100,96,100,98,100
0,2,2,1,0,60,0,1,100,92,98,91,90
1,3,4,0,0,90,0,0,80,84,87,90,89
1,1,3,1,0,30,0,1,89,68,94,77,75
0,3,4,1,0,90,0,1,78,98,100,95,75
1,3,6,0,0,150,0,1,67,90,73,56,47
1,3,3,0,0,120,0,1,78,88,92,90,85
0,2,9,1,0,30,0,1,100,92,92,98,65
1,1,3,0,0,60,0,1,78,82,97,85,96
0,1,0,0,0,60,0,1,100,98,98,99,96
1,3,9,1,0,30,0,1,89,94,100,97,96
1,3,0,0,0,60,0,1,89,90,93,90,77
1,1,1,0,0,90,0,0,88,96,92,92,92
1,1,6,0,0,30,0,1,78,88,94,87,83
0,3,1,0,0,30,0,0,65,84,75,42,66
1,1,5,0,0,90,0,1,100,80,93,88,90
0,3,9,0,0,60,1,0,44,62,31,53,33
0,2,3,1,0,60,0,1,78,76,62,65,65
1,3,2,1,1,220,0,0,11,46,40,36,23
0,3,6,0,0,60,0,1,78,76,81,65,43
1,2,0,1,0,90,0,0,33,20,16,50,32
1,2,5,0,0,60,0,1,78,90,92,96,98
0,2,4,1,0,60,0,1,89,100,100,74,100
1,1,8,1,0,90,0,0,78,76,69,46,66
1,2,5,1,0,60,0,0,56,14,49,33,38
1,1,2,0,0,60,0,1,84,69,86,72,76
0,3,9,0,0,60,1,1,89,78,82,65,71
1,3,1,0,0,60,0,1,89,96,87,93,71
0,2,2,1,0,30,0,0,67,60,98,83,79
1,3,9,0,0,120,0,1,89,94,94,89,100
1,3,5,1,0,110,0,1,56,92,86,76,79
0,3,9,1,0,30,0,0,78,81,66,62,67
1,1,4,1,0,90,0,0,43,39,75,36,56
1,2,7,0,0,95,0,1,78,84,73,86,69
0,3,1,0,0,120,0,1,89,90,94,80,79
1,2,8,0,0,90,0,0,92,84,93,87,94
1,3,0,0,0,60,0,0,80,77,82,52,53
0,3,8,1,0,90,0,1,56,83,82,83,78
1,1,5,0,0,30,0,1,89,64,51,66,44
0,2,6,0,0,30,0,1,78,92,81,69,79
1,1,3,0,0,90,0,0,56,57,35,19,10
1,1,1,1,0,30,1,0,89,96,81,70,73
1,2,2,0,0,30,0,1,89,96,100,97,100
0,3,3,0,0,240,0,1,100,96,97,93,98
1,3,0,0,0,60,0,0,78,94,94,90,100
1,3,8,1,0,180,0,1,100,94,100,95,54
1,3,2,0,0,60,1,1,78,88,93,73,79
1,3,0,1,0,30,0,1,100,68,83,49,81
1,1,3,1,0,120,0,1,89,90,69,70,52
1,2,9,1,0,30,0,1,89,100,100,96,100
1,1,7,0,0,30,0,0,89,92,83,87,74
0,1,8,0,0,30,0,1,78,76,85,85,50
1,3,3,1,0,30,0,1,89,94,84,69,90
0,3,4,0,0,120,0,0,77,85,88,62,70
1,3,6,1,0,60,0,0,89,94,89,89,68
1,1,0,0,1,120,0,0,100,82,81,57,54
0,3,4,0,0,90,0,0,78,91,87,67,89
1,2,7,0,0,60,0,0,77,85,94,86,94
1,1,8,0,2,180,0,0,73,79,89,83,78
0,1,0,1,2,120,0,0,53,81,53,70,42
0,2,9,0,0,60,0,1,93,80,97,61,100
1,1,3,0,1,60,0,1,43,54,67,52,53
0,1,2,0,0,120,1,1,67,81,78,55,67
0,1,8,0,4,60,0,1,60,79,89,48,67
1,2,2,1,0,150,0,1,83,88,100,89,100
1,2,9,1,1,60,1,0,80,75,72,67,86
0,2,7,0,0,60,0,1,57,83,61,78,81
1,3,3,1,0,120,1,1,70,85,92,82,94
0,1,0,0,1,60,1,0,50,72,78,53,39
0,1,3,0,2,90,0,0,50,64,67,72,61
0,2,2,0,0,60,0,1,80,56,89,77,92
1,2,7,0,0,60,0,1,70,88,94,79,81
0,1,7,0,0,90,0,0,70,64,50,33,50
1,2,9,1,0,60,0,1,83,76,86,86,89
1,1,3,0,0,90,1,0,73,73,89,55,77
0,1,9,1,0,60,0,0,33,66,53,26,33
1,3,8,1,1,60,0,0,77,76,83,72,57
0,3,4,1,1,90,0,0,67,29,47,42,35
1,3,4,0,0,60,0,1,63,83,94,73,78
1,3,8,0,0,60,0,0,57,84,83,81,72
1,4,8,1,0,60,0,1,53,77,97,87,94
1,3,4,0,0,90,0,1,70,90,97,63,92
1,1,7,1,1,120,0,0,60,75,78,73,44
1,3,4,0,2,60,0,0,77,74,83,84,67
1,1,2,1,0,60,0,1,70,84,78,71,50
1,2,8,0,0,60,0,0,77,79,81,55,89
0,3,8,0,2,70,0,1,83,64,78,70,81
0,2,1,1,0,60,0,1,90,91,100,90,94
1,1,3,0,0,60,0,1,83,86,94,95,92
0,2,7,0,0,90,0,1,77,65,89,70,83
1,3,4,0,0,60,0,0,37,45,72,44,64
0,2,6,0,0,90,0,0,43,53,64,72,53
0,3,8,1,0,70,0,1,87,80,92,67,75
0,1,3,0,0,120,0,1,73,74,94,70,56
1,2,8,0,0,120,0,0,63,77,92,61,94
0,2,4,0,1,60,0,1,80,86,89,92,78
0,2,1,0,0,60,0,1,73,94,97,93,86
1,3,6,1,0,60,0,1,100,93,97,89,92
1,3,1,0,1,150,1,1,53,58,81,76,56
1,1,4,0,0,60,1,1,83,85,97,83,100
1,3,7,0,0,60,0,0,43,55,86,62,67
0,1,1,0,0,120,1,0,63,81,78,51,67
0,1,1,1,0,60,0,0,53,72,61,63,58
1,3,4,0,4,120,0,1,67,78,81,77,94
1,1,4,1,0,60,0,1,73,82,89,70,81
0,3,3,0,0,60,0,0,63,66,81,48,36
1,2,4,0,0,120,0,1,97,95,97,91,100
0,3,1,0,0,60,0,0,63,92,89,85,72
0,2,4,0,1,145,0,0,80,93,86,86,78
0,1,1,0,1,120,0,0,90,79,89,76,86
1,3,2,0,0,60,0,1,87,89,97,86,94
0,3,7,0,0,60,0,1,50,80,94,84,75
0,2,3,0,0,60,0,0,83,64,83,67,72
0,2,8,1,0,120,0,0,47,74,36,63,50
1,3,9,0,0,90,0,0,87,90,97,88,89
0,2,4,0,0,60,0,0,40,56,69,58,50
0,2,2,0,0,60,0,1,37,51,56,61,22
1,3,3,0,0,60,0,1,77,81,94,73,75
1,1,0,0,2,60,0,0,90,73,92,81,83
1,2,1,1,0,120,0,1,73,82,85,72,80
0,1,0,0,0,60,0,1,90,93,100,95,97
0,3,8,1,0,60,0,1,87,77,81,89,69
0,1,3,0,2,150,0,0,60,75,64,80,53
0,3,4,0,1,280,0,1,83,92,81,76,72
0,3,2,0,1,60,0,1,77,85,97,81,75
0,3,8,0,0,60,1,1,63,81,92,66,47
0,1,8,0,2,60,0,0,47,49,78,71,67
0,4,9,1,0,60,0,0,87,55,89,74,86
1,3,0,0,1,120,0,0,57,73,81,77,55
0,3,4,0,0,60,0,1,83,92,100,94,100
1,3,6,0,1,120,1,0,60,60,53,49,11
0,1,6,0,0,60,0,0,17,63,67,68,56
1,3,2,0,0,60,0,1,37,69,72,78,61
1,3,4,1,1,60,0,1,57,97,64,90,67
0,3,2,0,2,60,0,0,70,79,64,47,70
0,2,9,1,0,90,0,1,97,80,97,90,92
0,1,0,0,0,90,0,0,77,77,69,80,89
0,1,7,0,1,70,0,1,90,80,94,74,72
1,1,4,1,0,60,0,1,83,93,97,96,100
0,3,3,1,0,90,0,1,53,56,94,46,75
1,3,9,0,1,60,0,0,67,89,92,96,94
1,1,9,0,0,60,1,0,47,67,64,68,42
1,3,8,0,0,60,0,1,77,81,97,87,94
1,1,4,0,0,60,1,0,77,56,89,42,33
1,2,7,1,1,60,0,1,70,73,97,56,92
0,3,1,0,0,120,0,0,63,29,69,55,33
0,2,3,0,2,120,0,0,73,74,100,79,78
1,3,2,0,3,120,0,0,57,56,61,38,58
0,1,6,0,1,120,0,0,53,77,64,69,56
0,2,5,1,0,60,0,1,100,93,100,95,100
0,2,9,0,0,60,0,1,80,83,83,87,64
0,2,2,1,0,60,0,1,70,83,89,80,86
1,3,2,0,2,60,0,1,80,87,81,83,72
1,1,9,0,0,60,0,0,37,61,58,57,28
0,3,4,1,0,60,0,1,63,77,89,81,81
0,3,9,1,2,120,0,0,50,78,67,49,42
0,1,5,1,0,120,0,0,50,61,64,52,42
1,3,9,0,2,60,0,1,100,93,92,70,100
1,1,9,0,0,90,0,1,73,87,81,71,72
0,3,4,0,1,120,1,1,77,55,78,64,81
0,3,7,1,0,60,0,1,70,77,89,83,81
1,3,3,0,0,60,0,1,57,65,83,66,58
0,3,0,0,0,60,0,1,70,79,94,90,81
0,3,7,0,1,60,0,0,40,45,58,56,50
1,2,5,0,0,90,0,1,83,69,65,97,76
1,3,3,0,0,60,0,0,33,43,61,47,22
0,3,6,0,0,60,0,1,57,90,75,67,61
1,3,5,0,1,60,0,0,63,71,83,71,81
1,3,8,0,0,90,0,0,43,79,64,71,39
0,3,1,0,0,60,0,0,93,90,94,50,89
1,2,6,0,0,60,0,0,83,82,94,95,92
0,2,6,1,1,60,0,0,73,67,89,68,67
0,1,2,0,1,150,0,0,80,98,86,70,75
1,2,6,0,0,60,0,0,97,96,92,91,94
1,3,7,0,1,150,0,0,40,58,50,29,25
1,3,4,0,0,60,0,1,83,86,92,94,78
1,1,8,0,0,60,0,1,57,81,94,81,81
1,3,0,0,1,180,0,1,53,84,72,94,72
1,1,1,0,0,60,0,0,73,60,69,77,47
0,2,9,0,0,60,0,1,60,64,92,70,72
0,2,8,0,1,150,0,1,100,78,92,84,89
1,2,5,1,0,60,0,1,87,86,97,85,97
1,3,6,1,0,90,0,1,80,80,97,92,67
1,1,8,0,0,90,0,0,57,66,42,77,42
0,2,2,0,1,60,0,0,60,64,56,64,42
1,1,5,0,0,60,0,1,63,90,89,79,83
0,2,1,0,0,60,0,1,83,79,86,74,61
0,1,4,0,0,60,0,0,77,81,100,85,53
0,2,1,1,1,120,0,1,43,55,67,45,39
1,1,1,0,0,60,0,0,57,53,75,75,42
1,3,1,0,0,60,0,1,80,85,97,90,94
0,2,0,0,0,60,0,1,70,83,92,89,83
1,1,0,0,0,120,0,0,63,77,89,84,81
0,2,4,0,0,60,0,1,93,88,100,90,83
0,2,3,0,0,120,0,1,50,19,44,53,66
1,3,4,0,0,60,0,1,97,84,100,64,81
1,1,2,1,2,120,0,1,50,69,46,64,80
1,2,6,0,0,155,0,1,83,92,100,96,94
0,3,5,1,0,60,0,1,90,80,92,89,86
0,1,0,0,1,120,0,0,73,81,97,85,89
0,3,3,0,0,60,1,1,57,68,94,77,64
1,2,1,1,0,60,0,0,80,72,81,81,75
1,2,5,0,0,60,0,1,93,92,92,94,100
1,1,3,0,0,60,0,0,60,70,33,53,36
0,1,6,1,0,60,0,0,37,62,53,54,33
0,1,2,0,0,60,0,0,83,89,97,83,81
1,2,0,0,0,120,0,1,80,86,78,85,83
0,3,0,1,0,60,0,0,90,89,83,90,78
1,2,7,0,0,60,0,1,70,87,94,88,83
0,1,1,0,0,60,0,0,45,83,55,64,49
0,3,9,0,0,60,0,0,23,73,67,92,56
1,2,2,0,0,60,0,1,60,76,67,74,58
1,2,6,0,0,60,0,0,60,61,74,58,76
0,3,7,0,0,60,0,0,47,67,58,57,56
1,3,1,1,0,60,0,0,43,52,75,46,69
1,1,5,0,1,120,0,0,70,37,81,32,72
0,3,2,1,0,60,1,1,87,94,94,87,81
1,3,2,0,0,70,0,1,93,89,100,84,92
0,1,5,0,0,60,0,0,80,68,94,64,97
1,3,4,0,0,60,0,0,70,67,81,58,67
1,2,4,0,1,120,0,0,53,78,44,80,39
0,2,2,0,0,120,0,0,30,52,50,56,11
0,3,5,0,0,60,0,1,70,70,89,71,86
0,3,0,0,1,120,0,0,70,72,83,27,41
0,3,4,0,2,250,0,1,83,67,72,83,72
0,3,1,0,2,60,0,0,43,29,67,63,37
0,3,7,1,0,60,0,1,90,94,100,98,100
0,1,5,0,2,150,0,1,70,57,86,77,69
0,3,2,0,0,90,0,0,72,68,89,75,69
1,1,7,0,0,60,0,0,23,53,53,41,47
0,2,5,1,0,60,0,0,23,56,58,22,25
1,2,3,0,1,150,0,1,90,98,89,89,94
0,2,1,0,0,60,0,0,40,69,75,69,50
0,3,7,1,0,60,0,0,80,81,72,69,52
0,3,7,1,0,80,0,1,90,73,86,85,97
1,1,9,0,3,120,0,1,47,95,86,81,69
0,3,7,0,1,120,0,0,43,36,97,76,92
0,3,7,0,0,60,0,0,40,65,81,67,58
1,1,0,0,0,60,0,0,77,63,89,62,58
0,1,6,1,0,60,0,1,73,88,89,82,67
1,3,3,1,0,60,0,1,90,86,80,75,83
1,3,7,1,0,60,0,1,73,83,89,93,72
1,1,6,0,0,120,0,1,70,84,81,78,92
0,1,7,0,0,60,0,0,70,49,67,63,61
0,1,6,1,0,60,1,1,60,77,83,90,61
1,3,9,0,0,90,0,0,60,61,41,31,67
0,3,6,0,0,60,0,1,73,66,94,80,75
0,1,6,1,0,60,0,0,83,93,94,96,83
1,3,9,0,0,60,0,0,47,93,83,71,53
1,3,0,0,0,120,0,1,83,71,89,85,50
1,1,8,0,1,60,0,1,80,94,94,90,97
0,1,6,0,0,60,0,0,33,45,81,61,58
1,3,2,0,1,150,0,0,70,66,89,75,70
0,3,0,0,1,120,1,1,80,78,86,80,69
0,3,3,0,0,60,0,1,73,78,72,94,75
0,3,6,0,1,60,0,1,87,82,97,78,86
1,3,6,1,1,130,0,1,93,80,100,77,92
0,1,5,0,1,180,0,0,73,63,78,69,64
1,3,7,0,0,80,0,1,90,89,97,85,100
1,2,1,0,0,60,0,0,53,82,78,62,81
1,1,3,0,1,60,0,0,63,77,69,85,67
0,3,5,0,0,120,0,0,70,64,81,63,47
1,3,1,0,0,60,0,0,87,77,78,90,64
1,2,3,2,0,60,0,1,90,70,94,85,86
1,1,9,0,0,75,0,1,83,88,94,89,94
1,2,6,0,0,60,0,1,73,84,94,74,92
1,1,7,1,0,60,0,1,87,80,83,76,86
1,1,5,0,0,60,0,1,70,87,94,85,89
0,3,8,0,0,60,0,1,90,78,92,84,81
0,2,6,1,0,60,0,1,83,92,86,94,89
0,1,6,0,0,60,0,0,97,80,100,68,81
1,1,3,1,0,60,0,1,73,91,97,71,56
0,1,8,0,0,60,0,1,77,64,75,83,69
1,3,5,0,0,60,0,1,70,72,86,77,67
0,3,3,0,0,60,0,0,60,62,81,72,42
1,3,8,0,0,120,0,1,63,65,61,66,56
1,2,2,0,1,120,0,1,90,78,83,88,72
1,3,7,1,0,120,0,1,87,79,86,79,72
1,1,7,1,0,60,1,1,60,79,69,61,56
0,1,3,0,0,90,1,0,3,36,22,30,19
1,2,7,1,0,90,0,1,87,75,100,84,86
0,1,9,0,0,60,0,0,50,75,72,61,42
1,3,4,0,0,60,0,1,53,55,86,83,67
0,1,8,0,1,210,0,1,70,75,67,69,47
0,3,3,0,0,190,0,1,90,88,97,88,92
1,3,6,0,0,105,0,0,80,69,81,56,67
1,3,7,1,1,90,0,1,93,39,89,78,94
1,3,3,1,0,60,0,1,63,56,92,74,47
1,1,1,0,1,150,1,0,37,38,14,32,6
1,3,9,1,0,60,0,0,70,82,89,84,56
1,1,0,0,0,120,0,1,90,81,94,89,89
0,1,8,1,1,60,0,0,87,92,100,79,58
1,1,6,0,1,180,0,1,30,78,39,80,0
0,2,2,1,1,120,0,0,100,88,97,94,89
0,1,0,0,0,120,0,1,50,87,83,88,81
1,1,9,1,0,60,0,1,60,80,78,81,69
0,1,6,0,1,120,0,1,87,88,92,78,78
1,3,4,0,1,150,0,1,43,63,75,66,56
1,2,4,1,0,60,0,0,83,79,83,89,69
1,2,7,0,1,120,0,1,90,87,97,84,89
1,3,7,1,0,120,0,1,87,81,83,78,69
0,3,1,0,0,60,0,1,67,68,58,77,56
1,2,8,1,1,240,0,1,100,93,94,94,100
1,3,5,0,0,60,0,1,77,91,92,85,97
1,2,7,1,0,90,0,1,97,89,94,85,97
1,4,9,1,0,70,0,1,93,91,100,84,92
1,3,3,0,1,120,1,1,80,79,92,90,83
0,1,1,0,1,120,0,0,17,60,50,75,53
0,3,6,0,1,120,0,1,67,91,94,86,89
1,1,1,0,0,180,1,0,73,86,75,90,89
1,1,1,0,0,120,0,0,60,52,69,57,47
1,1,3,0,0,60,0,0,60,80,89,70,75
1,3,1,0,1,180,0,1,50,59,89,69,58
0,3,2,0,0,120,0,0,77,78,83,68,71
1,3,5,0,1,210,0,0,57,49,78,55,58
0,2,0,0,0,120,0,1,100,95,100,83,100
1,1,3,1,0,60,0,1,80,83,86,86,69
0,3,2,0,0,60,0,1,70,91,83,86,92
1,3,6,0,1,120,0,0,77,77,89,92,72
1,1,1,0,1,210,1,0,63,74,94,80,81
1,2,1,0,1,120,0,0,30,43,75,50,36
0,3,3,0,0,60,1,1,90,75,97,70,81
0,3,4,0,0,60,0,0,53,74,78,75,78
0,3,1,0,0,60,0,1,57,75,81,71,50
1,3,3,0,0,80,0,1,87,93,100,94,100
0,1,2,0,0,90,1,0,90,90,100,75,75
1,3,6,0,0,60,0,1,53,72,72,76,61
1,1,5,0,0,60,0,0,80,44,58,74,36
0,3,4,0,0,120,0,1,77,93,92,86,86
0,2,7,0,0,80,0,1,97,81,94,81,72
1,1,7,1,0,60,0,0,77,53,83,69,42
0,3,8,0,0,70,1,1,80,75,100,83,83
0,1,6,0,1,120,1,0,53,83,69,53,53
0,3,9,0,0,150,0,0,57,59,92,67,36
1,2,6,0,0,60,0,1,87,76,89,88,86
0,3,9,1,0,60,0,1,67,74,92,81,64
1,3,2,0,0,120,0,1,80,91,97,90,97
0,3,5,0,0,180,1,1,43,52,69,65,44
1,3,9,0,0,60,0,1,77,76,92,91,94
0,3,0,0,0,120,0,1,77,84,97,88,92
0,1,4,0,0,60,0,1,40,51,72,61,28
0,3,6,0,0,60,0,0,23,44,42,9,28
0,2,1,0,0,60,0,1,77,88,94,86,100
0,3,3,0,0,60,0,1,50,71,78,72,42
1,3,6,0,0,60,0,0,60,62,58,72,39
1,1,4,1,0,120,0,0,57,75,81,81,72
1,3,7,0,0,120,0,0,57,68,81,71,53
0,1,8,0,0,60,0,1,47,61,72,79,39
1,1,9,0,0,60,0,1,93,95,94,98,97
0,3,7,0,0,60,0,1,40,62,53,60,11
0,1,5,0,0,60,0,0,47,50,69,65,47
1,1,4,0,0,120,0,1,67,67,86,73,89
0,3,3,0,0,60,0,1,57,73,69,80,67
1,1,0,0,0,120,0,0,70,76,72,63,83
0,1,9,0,0,60,0,0,63,74,69,81,69
1,3,7,0,0,120,0,1,43,61,72,71,14
0,3,6,0,1,210,0,0,70,24,83,76,72
0,1,4,1,0,60,0,1,90,83,94,72,72
1,3,4,0,0,60,0,1,93,84,100,80,86
1,3,6,1,0,120,0,0,17,9,39,45,33
1,3,1,0,0,60,0,0,53,70,69,61,75
0,1,7,0,0,60,0,0,87,87,83,69,89
0,3,2,0,0,120,0,1,63,91,56,80,67
0,2,4,0,1,180,0,0,63,41,56,66,65
1,1,2,1,0,60,0,0,97,85,86,44,42
0,2,7,0,0,90,0,1,40,73,61,67,64
0,3,2,0,1,180,0,1,30,68,56,49,19
0,3,8,0,0,120,0,0,70,81,100,90,86
0,3,7,1,0,60,0,0,60,83,72,81,36
1,3,0,1,1,180,0,1,80,99,81,92,69
0,3,7,0,0,120,0,1,80,71,97,75,81
1,3,8,0,0,60,0,1,97,84,94,76,97
1,3,6,0,1,120,0,0,63,66,97,79,58
0,3,8,0,1,150,0,1,100,71,97,88,81
1,3,7,1,0,120,0,0,77,90,83,98,97
0,2,4,0,1,180,0,1,47,78,69,77,56
1,3,1,1,1,120,1,0,53,50,81,48,56
1,2,6,0,1,120,0,0,43,64,53,55,36
1,1,1,0,0,60,1,1,53,67,86,73,75
0,3,2,0,0,60,0,1,63,67,66,53,71
1,1,8,1,0,60,0,0,57,83,83,88,58
